,publish_date,video_id,channel_id,collection_date
1415,2013-03-01 16:06:45.000000,R0dx_kmfQTI,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.036624
1416,2013-02-28 17:10:57.000000,DABbtSxnjXE,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.036624
1417,2013-02-27 20:09:04.000000,KPGl-lzuEAE,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.036624
1418,2013-02-26 22:21:06.000000,TW3rrnXE1sg,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.036624
1419,2013-02-26 14:16:00.000000,Pmz10uQsTYE,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.036624
1420,2013-02-25 17:35:13.000000,c1z0rIzJHxg,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.036624
1421,2013-02-22 19:56:12.000000,Yw6lkD2kJfM,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.036624
1422,2013-02-24 14:06:10.000000,HLiqWObu3sk,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.036624
1423,2013-02-21 19:54:20.000000,5hoUmCZjca4,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.036624
1424,2013-02-20 18:38:59.000000,sDg-Wh0XA-w,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.037621
1425,2013-02-20 12:44:44.000000,EOXuE7ZmZoc,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.037621
1426,2013-02-23 15:13:47.000000,dRO1oLa5R5g,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.037621
1427,2013-02-19 17:31:09.000000,KTWv_uzKzlg,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.037621
1428,2013-02-17 18:29:47.000000,mflq8whDQDU,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.037621
1429,2013-02-15 20:11:43.000000,Q31MjLU_BfU,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.037621
1430,2013-02-14 17:24:26.000000,RmrpMfTT1MY,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.037621
1431,2013-02-13 18:42:47.000000,hyzLd0F1ISU,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.037621
1432,2013-02-12 16:38:56.000000,DYGmHnun0V8,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.037621
1433,2013-02-11 18:37:54.000000,Wv_CGlzRPhw,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.037621
1434,2013-02-09 14:57:12.000000,Sami6ovG5OM,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.037621
1435,2013-02-08 20:15:15.000000,jERoAJ2D-vU,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.037621
1436,2013-02-07 17:33:57.000000,opFfUlHuao0,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.037621
1437,2013-02-10 20:02:50.000000,7_7_TBDWM58,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.037621
1438,2013-02-06 16:25:04.000000,uargsUYLy1c,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.037621
1439,2013-02-05 13:24:06.000000,opWqT6lg_kk,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.037621
1440,2013-02-03 01:14:38.000000,U6cldH_kbCc,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.037621
1441,2013-02-01 17:22:42.000000,lEMxyL47xLk,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.037621
1442,2013-01-31 17:45:27.000000,WBfGMIJfjOE,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.037621
1443,2013-01-30 14:17:27.000000,4hcjRr6EqeY,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.037621
1444,2013-01-29 14:41:09.000000,fLxLnEZOMWk,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.037621
1445,2013-01-28 19:53:28.000000,BKF0xxN4RY4,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.037621
1446,2013-02-04 17:01:34.000000,srikpTc1v6Y,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.037621
1447,2013-01-27 15:57:46.000000,GlrFQj3suyU,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.037621
1448,2013-01-26 19:22:01.000000,102KSonf0Nk,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.037621
1449,2013-01-26 14:43:57.000000,i4CC1hvddug,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.037621
1450,2013-01-25 17:38:10.000000,-uPiaHnFtQU,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.386771
1451,2013-01-25 17:52:05.000000,lue1-rjH-PU,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.386771
1452,2013-01-24 18:17:06.000000,bhhkhmCbcZk,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.386771
1453,2013-01-23 17:18:58.000000,rii-8ZvCEks,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.386771
1454,2013-01-22 19:43:10.000000,GJF88TdHpVY,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.387768
1455,2013-01-21 10:03:14.000000,qg676L9X0M4,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.387768
1456,2013-01-20 16:24:19.000000,ehXxoUH1AlM,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.387768
1457,2013-01-19 14:46:45.000000,PS9mccwoXAQ,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.387768
1458,2013-01-18 20:22:57.000000,PHGEWrfn6lc,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.387768
1459,2013-01-17 17:42:55.000000,-kFPJHJtMic,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.387768
1460,2013-01-16 17:34:33.000000,WYCYv8wgwZo,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.387768
1461,2013-01-15 14:29:34.000000,1Xn6PJ5SmiM,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.387768
1462,2013-01-14 18:06:44.000000,AN5EFdFd0j4,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.387768
1463,2013-01-11 20:39:35.000000,J0bUZtAfcME,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.387768
1464,2013-01-10 13:10:02.000000,6lyunRYMenY,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.387768
1465,2013-01-09 16:19:19.000000,kCgQq6DI3eo,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.387768
1466,2013-01-08 03:44:37.000000,N7PggJUIzCo,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.387768
1467,2013-01-04 17:50:44.000000,igrx4na-Z9M,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.387768
1468,2013-01-08 17:25:42.000000,SUxu02GPAqg,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.388731
1469,2013-01-07 21:36:35.000000,Zyv45IwyZZU,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.388731
1470,2013-01-03 15:05:59.000000,TBphK_v8H0I,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.388731
1471,2013-01-02 18:06:51.000000,QXHZKnX52ow,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.388731
1472,2012-12-27 17:52:58.000000,qqUBdX1d3ok,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.388731
1473,2012-12-26 17:30:25.000000,TM6VZyFsmWk,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.388731
1474,2012-12-22 14:48:51.000000,s8BJL2nf0Yg,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.388731
1475,2012-12-28 18:24:18.000000,ulV9W66bOcc,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.388731
1476,2012-12-21 03:01:15.000000,dlZ3iF3KJeU,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.388731
1477,2012-12-20 14:01:49.000000,B7YhWNqIU1g,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.388731
1478,2012-12-19 15:16:55.000000,QjdVqzCBYwY,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.388731
1479,2012-12-18 17:39:04.000000,qbdPATw50og,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.388731
1480,2012-12-17 20:05:50.000000,th3WGRLRxyQ,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.388731
1481,2012-12-15 18:21:42.000000,MtcrQxXXhTo,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.388731
1482,2012-12-14 17:18:00.000000,EP0SoC9PSAA,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.388731
1483,2012-12-13 15:05:20.000000,-KrI59fviIE,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.388731
1484,2012-12-12 18:57:08.000000,vSh_6n_haWw,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.388731
1485,2012-12-11 16:25:47.000000,eZ-fxlYrfzo,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.388731
1486,2012-12-10 19:35:36.000000,OFfQSCL_5_g,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.389762
1487,2012-12-08 20:01:59.000000,ohmSlu3rzw8,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.389762
1488,2012-12-07 19:35:14.000000,-l8lXI5-Kbc,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.389762
1489,2012-12-06 16:28:43.000000,_VjaKpjOttw,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.389762
1490,2012-12-05 21:10:35.000000,Men_2PHGP_g,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.389762
1491,2012-12-05 13:13:09.000000,ynnftRDaEcc,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.389762
1492,2012-12-07 13:17:45.000000,saDeAN3h1yM,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.389762
1493,2012-12-04 18:50:51.000000,jQzH7MNsP6M,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.389762
1494,2012-12-02 21:35:55.000000,PvfiHmOFY78,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.389762
1495,2012-12-01 19:57:13.000000,ODToNaC8UZw,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.389762
1496,2012-11-30 16:42:56.000000,B4wu99Tw5fk,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.389762
1497,2012-11-29 17:15:23.000000,bgDs0HrItuI,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.389762
1498,2012-11-28 22:01:38.000000,2j2EcvoeEWE,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.389762
1499,2012-11-27 17:25:33.000000,S4CcannofnY,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.389762
1500,2012-11-26 16:32:10.000000,ASkgdzR8V30,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.918559
1501,2012-11-23 14:02:45.000000,2h_yaqgjHMc,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.918559
1502,2012-11-24 15:43:32.000000,_SlkRyV0LlQ,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.919599
1503,2012-11-21 22:55:37.000000,hOAHbA7Tbdk,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.919599
1504,2012-11-25 18:01:06.000000,KkUW3NGEEdg,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.919599
1505,2012-11-20 17:13:20.000000,sDOZmXIjn38,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.919599
1506,2012-11-19 17:52:10.000000,E8foQ_BC4sU,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.919599
1507,2012-11-17 15:47:02.000000,UsCpjhP_cso,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.919599
1508,2012-11-16 17:34:09.000000,bK4Wgq8XSNA,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.919599
1509,2012-11-15 14:32:31.000000,0uPdkhMVdMQ,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.919599
1510,2012-11-16 13:35:58.000000,lfY_cXFfh3A,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.919599
1511,2012-11-14 15:16:43.000000,rr9YFVbe6FQ,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.920588
1512,2012-11-14 02:01:26.000000,Wh0dYjbEWQc,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.920588
1513,2012-11-13 17:12:39.000000,Y3yd06fb8-c,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.920588
1514,2012-11-12 17:12:10.000000,EP_iqldqeGM,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.920588
1515,2012-11-09 17:55:28.000000,q_EWlmpwUoc,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.920588
1516,2012-11-08 15:50:55.000000,1X8WY_Dq1Vg,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.920588
1517,2012-11-07 22:23:08.000000,dkJxiQO9KcA,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.920588
1518,2012-11-07 08:52:24.000000,JgAMjndXORk,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.920588
1519,2012-11-06 21:06:47.000000,tI86QO7hWsM,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.920588
1520,2012-11-05 17:27:05.000000,7L2qdi5xjUo,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.920588
1521,2012-11-03 15:03:41.000000,I293Ci7FddI,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.920588
1522,2012-11-03 18:33:02.000000,J6hWK7BnngE,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.920588
1523,2012-11-02 16:23:16.000000,8pihBtkzIyU,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.920588
1524,2012-11-01 16:53:18.000000,ek2EpPPHpcc,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.920588
1525,2012-10-30 17:29:35.000000,Zq7heLS2ydQ,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.920588
1526,2012-10-29 14:31:15.000000,yDT1Kij1kTI,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.920588
1527,2012-10-31 16:55:21.000000,F70kRvNuBTI,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.920588
1528,2012-10-27 13:32:29.000000,Pb51PtIT5tM,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.921587
1529,2012-10-26 17:13:18.000000,JbZRQeCneeI,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.921587
1530,2012-10-25 16:25:26.000000,3FrWxAlnFKY,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.921587
1531,2012-10-24 17:34:23.000000,JoqVNrKMYPI,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.921587
1532,2012-10-23 16:13:52.000000,hnsDYoFqJGw,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.921587
1533,2012-10-22 17:51:49.000000,aaYIRv-ibEw,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.921587
1534,2012-10-20 14:00:22.000000,s1YGDL9oOPk,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.921587
1535,2012-10-21 13:27:55.000000,T9Ks3WuISGg,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.921587
1536,2012-10-19 16:38:51.000000,t_NwvO84tpw,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.921587
1537,2012-10-21 18:51:58.000000,DZ4iDM9mAPE,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.921587
1538,2012-10-18 17:13:26.000000,RFLBXlGS85Q,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.921587
1539,2012-10-17 16:00:37.000000,N2XXEQRM1rQ,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.921587
1540,2012-10-16 17:40:58.000000,FWEV8JaKqC8,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.921587
1541,2012-10-16 17:40:50.000000,sOpn3h1cntU,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.921587
1542,2012-10-15 17:29:22.000000,hRjUpjZYsYI,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.921587
1543,2012-10-13 14:40:08.000000,PsVzPtFtrT8,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.921587
1544,2012-10-14 14:23:58.000000,kjecTSDKKvs,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.921587
1545,2012-10-13 18:47:17.000000,pc67QVRxz58,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.921587
1546,2012-10-12 17:40:16.000000,SKnNB02dVgA,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.921587
1547,2012-10-11 17:22:59.000000,RdIQD-1Eo-o,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.921587
1548,2012-10-10 16:11:55.000000,tQVyz_BDe8Q,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.921587
1549,2012-10-09 19:20:30.000000,M7_wG-lJz64,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:17.921587
1550,2012-10-08 16:24:23.000000,RqPduwF54EI,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.406512
1551,2012-10-06 15:19:37.000000,SjTy4bV0Rro,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.406512
1552,2012-10-05 13:51:14.000000,7ln_tYVoDpM,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.407510
1553,2012-10-07 21:47:04.000000,MSXR1JmV6ig,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.407510
1554,2012-10-04 15:14:46.000000,octFZaD_EF0,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.407510
1555,2012-10-04 03:18:04.000000,R_X-2yY4KOM,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.407510
1556,2012-10-03 17:53:31.000000,nKqrx3yT7jY,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.407510
1557,2012-10-03 02:56:48.000000,7Y8UvKE-eUI,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.407510
1558,2012-10-02 15:41:54.000000,70Hv0U4WDsQ,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.407510
1559,2012-10-01 14:54:41.000000,zUAeB4FoxXw,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.407510
1560,2012-09-30 14:15:13.000000,fBf0UHIx1Og,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.407510
1561,2012-09-30 18:50:54.000000,N87dUmXOHUw,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.407510
1562,2012-09-28 21:03:12.000000,PhV9aZOqmz8,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.407510
1563,2012-09-28 15:56:23.000000,K07oZi8UAWo,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.407510
1564,2012-09-27 15:55:05.000000,dNL5vOpMZiY,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.408465
1565,2012-09-26 14:19:10.000000,H9yGa0qBBlo,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.408465
1566,2012-09-25 14:38:47.000000,pQaU1uNcuos,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.408465
1567,2012-09-24 17:54:07.000000,FbpbOWeQ0Lw,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.408465
1568,2012-09-20 14:12:48.000000,MHPxofaCpMY,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.408465
1569,2012-09-19 18:54:30.000000,CpIISWdRm28,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.408465
1570,2012-09-18 17:42:09.000000,3vFnZm2XRrU,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.408465
1571,2012-09-17 18:19:26.000000,EsdQD3yZccw,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.408465
1572,2012-09-14 15:05:30.000000,_a50eMnhV3M,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.408465
1573,2012-09-13 16:14:51.000000,KONkQx0wm1c,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.408465
1574,2012-09-12 19:47:30.000000,LuWQMeNkJBU,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.408465
1575,2012-09-11 15:59:52.000000,jjPYjvOnPx4,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.408465
1576,2012-09-10 16:40:15.000000,oxFacnTCpMI,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.408465
1577,2012-09-07 14:21:52.000000,9Pwlg4aroIM,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.408465
1578,2012-09-06 14:41:09.000000,QdbEk-m4Sz8,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.408465
1579,2012-09-06 06:08:42.000000,EBkW7OfOqPA,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.408465
1580,2012-09-06 18:08:52.000000,7_cRaKT2yU8,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.408465
1581,2012-09-06 01:19:23.000000,hCEDSU6JQBs,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.408465
1582,2012-09-05 18:15:47.000000,kI2i8sQ13zM,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.408465
1583,2012-09-05 15:20:38.000000,xwejQBIyjow,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.408465
1584,2012-09-05 04:03:11.000000,mVyNlJUKgug,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.408465
1585,2012-09-04 18:14:32.000000,bhqLpyXguMs,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.408465
1586,2012-09-04 14:37:47.000000,4T1j9L-P61k,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.408465
1587,2012-09-01 13:31:29.000000,PE7E9jsdwr0,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.408465
1588,2012-09-02 14:44:44.000000,ZipPmxOsFc8,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.408465
1589,2012-08-31 15:40:27.000000,l9jKILyAwJQ,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.408465
1590,2012-08-30 19:31:31.000000,jMhecMQkU9M,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.408465
1591,2012-08-29 20:18:19.000000,R3U7s7-oXLQ,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.408465
1592,2012-08-29 11:39:17.000000,9DIGtL7KarI,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.408465
1593,2012-08-28 18:06:04.000000,IHlGLJAWZf4,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.409463
1594,2012-08-29 00:25:23.000000,z_NuTWTAXkA,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.409463
1595,2012-08-28 11:50:23.000000,cgW5KGuTyog,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.409463
1596,2012-08-27 15:32:04.000000,dbAxqbo1zjg,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.409463
1597,2012-08-27 19:14:39.000000,PKPD4A8_qJE,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.409463
1598,2012-08-26 10:45:39.000000,tD0LlwN-xOg,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.409463
1599,2012-08-24 17:07:57.000000,Yc4fQMiqGRE,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.409463
1600,2012-08-23 15:53:55.000000,TywBxkxNsJo,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.742163
1601,2012-08-22 18:46:52.000000,2d5_huFcmgk,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.742163
1602,2012-08-21 16:24:06.000000,uI22wehAl7Y,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.743158
1603,2012-08-20 18:20:11.000000,Ymrox_2S_OI,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.743158
1604,2012-08-18 23:31:03.000000,TQh2yL-efSQ,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.743158
1605,2012-08-17 17:12:53.000000,1mgMHB5UBeE,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.743158
1606,2012-08-16 15:08:04.000000,9VkmLUUev20,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.743158
1607,2012-08-15 16:07:33.000000,RApU5QDoVPQ,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.743158
1608,2012-08-14 15:09:36.000000,qlLBz7X6Www,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.743158
1609,2012-08-13 17:36:10.000000,9R7XNPYZ73M,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.743158
1610,2012-08-11 16:41:53.000000,wNpnOlh9dr0,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.743158
1611,2012-08-10 16:18:56.000000,X5FgfanKFZo,UC0uVZd8N7FfIZnPu0y7o95A,2019-02-28 21:43:18.743158
